fileName,buggy_line,rank,rEEFail,rEEPass,num_failed_cetest,num_passed_cetest,num_failed_stetest,num_passed_stetest,num_failed_test,failed_tests_coverage_length,num_passed_test_execute_buggy_line,num_failed_test_execute_buggy_line,type_reefail,type_reepass
org/apache/commons/math3/optimization/fitting/HarmonicFitter.java,348,1.5,0,0.2,0,5,0,0,3,1032,0,3,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/stat/inference/MannWhitneyUTest.java,233,14,0,0.395833333333333,0,19,0,0,1,329,1,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optimization/direct/BaseAbstractMultivariateOptimizer.java,198,339,0,0.154929577464789,0,11,0,0,1,371,68,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optimization/fitting/HarmonicFitter.java,318,75,0.333333333333333,0.16,1,4,0,0,3,1044,2,3,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java,224,111.5,0,0.222222222222222,0,14,0,0,3,496,1,3,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/MultivariateFunctionPenaltyAdapter.java,137,4,0,0,0,0,0,0,5,8,0,5,rEEFail=0,rEEPass=0
org/apache/commons/math3/stat/inference/MannWhitneyUTest.java,233,12,0,0.404255319148936,0,19,0,0,2,332,0,2,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/NelderMeadSimplex.java,249,13.5,0.1,0.232142857142857,1,13,0,0,10,436,0,10,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,329,92.5,0,0.4,0,6,0,0,1,224,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optimization/SimpleValueChecker.java,100,1.5,0.5,0.307692307692308,1,4,0,0,2,48,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/stat/regression/GLSMultipleLinearRegression.java,57,4.5,1,0.160493827160494,0,2,1,11,1,49,20,1,rEEFail=1,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/MultivariateFunctionPenaltyAdapter.java,168,6.5,0,0,0,0,0,0,3,249,1,3,rEEFail=0,rEEPass=0
org/apache/commons/math3/optimization/SimplePointChecker.java,128,3,0,0.357142857142857,0,5,0,0,1,6,1,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,376,11.5,0,0.4,0,6,0,0,1,39,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/MultivariateFunctionPenaltyAdapter.java,165,18.5,0,0,0,0,0,0,5,279,0,5,rEEFail=0,rEEPass=0
org/apache/commons/math3/optimization/direct/BaseAbstractMultivariateOptimizer.java,294,3,0.111111111111111,0.158730158730159,1,10,0,0,9,2530,2,9,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,394,113,0,0.4,0,6,0,0,1,280,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/stat/regression/AbstractMultipleLinearRegression.java,119,5.5,0,0.197183098591549,0,2,0,12,11,463,4,11,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optimization/SimpleValueChecker.java,100,2,1,0.285714285714286,1,4,0,0,1,5,1,1,rEEFail=1,0<rEEPass<1
org/apache/commons/math3/stat/correlation/StorelessBivariateCovariance.java,133,7,0,0.111111111111111,0,1,0,3,4,137,2,4,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java,283,89,0,0.225806451612903,0,14,0,0,4,457,0,4,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/MultivariateFunctionPenaltyAdapter.java,168,3,0,0,0,0,0,0,4,188,0,4,rEEFail=0,rEEPass=0
org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,335,114.5,0,0.4,0,6,0,0,1,283,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/analysis/polynomials/PolynomialSplineFunction.java,137,12,1,0.1,1,4,0,0,1,82,1,1,rEEFail=1,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java,181,5,0,0.225806451612903,0,14,0,0,4,96,0,4,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java,124,2,0.2,0.213114754098361,1,13,0,0,5,59,0,5,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,377,4,0,0.4,0,6,0,0,1,23,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/fitting/CurveFitter.java,226,50.5,0.0416666666666667,0.333333333333333,1,7,0,0,24,962,0,24,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java,181,5,0,0.225806451612903,0,14,0,0,4,96,0,4,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/stat/correlation/PearsonsCorrelation.java,231,3.5,0.0625,0.133333333333333,0,1,1,2,16,358,0,16,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/NelderMeadSimplex.java,206,16.5,0,0.245614035087719,0,14,0,0,9,488,1,9,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/stat/regression/AbstractMultipleLinearRegression.java,229,11.5,0.217391304347826,0.111111111111111,0,2,10,2,46,135,0,46,0<rEEFail<1,0<rEEPass<1
org/apache/commons/math3/primes/Primes.java,55,1.5,0,0,0,0,0,0,1,34,1,1,rEEFail=0,rEEPass=0
org/apache/commons/math3/ml/distance/CanberraDistance.java,35,3,0,0,0,0,0,0,3,7,0,3,rEEFail=0,rEEPass=0
org/apache/commons/math3/stat/correlation/PearsonsCorrelation.java,143,4,0,0.103448275862069,0,1,0,3,2,775,0,2,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/optim/nonlinear/scalar/noderiv/NelderMeadSimplex.java,273,6.5,0,0.215384615384615,0,14,0,0,1,250,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/analysis/polynomials/PolynomialSplineFunction.java,105,11.5,1,0.0526315789473684,3,2,0,0,3,36,0,3,rEEFail=1,0<rEEPass<1
org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,363,106.5,0,0.4,0,6,0,0,1,265,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/ml/clustering/KMeansPlusPlusClusterer.java,556,4.5,0,0.461538461538462,0,6,0,0,3,120,0,3,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,358,115,0,0.4,0,6,0,0,1,287,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/math3/ml/clustering/KMeansPlusPlusClusterer.java,560,5.5,0,0.461538461538462,0,6,0,0,3,122,0,3,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Range.java,390,8,0.0769230769230769,0.207464324917673,0,2,1,189,13,104,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,4980,7,0.0769230769230769,0.207464324917673,0,2,1,189,13,71,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/mutable/MutableFloat.java,146,1,0,0.184210526315789,0,0,0,21,1,4,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Validate.java,746,2.5,0.214285714285714,0.205494505494505,0,2,3,187,14,75,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,422,1,0.0714285714285714,0.207692307692308,0,2,1,189,14,77,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,80,2.5,0.133333333333333,0.206820682068207,0,2,2,188,15,95,2,3,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,689,1.5,0,0.447619047619048,0,0,0,47,5,99,0,5,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,421,6.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,70,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,468,4.5,0,0.431192660550459,0,0,0,47,1,24,3,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,2852,7,0.0769230769230769,0.207464324917673,0,2,1,189,13,75,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Validate.java,899,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,427,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,3233,7.5,0.0625,0.208149779735683,0,2,1,189,16,72,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,332,72,0,0.10727969348659,0,0,0,28,6,146,2,2,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/translate/OctalUnescaper.java,48,3,0,0.111111111111111,0,0,0,2,1,15,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/StrMatcher.java,301,1,0.03125,0.114893617021277,0,0,1,27,32,276,0,28,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,94,1.5,0.0909090909090909,0.125,0,0,1,1,11,116,1,11,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,596,6.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,350,7.5,0.153846153846154,0.206366630076839,0,2,2,188,13,72,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,217,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,3056,8,0.0769230769230769,0.207464324917673,0,2,1,189,13,74,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Range.java,222,1.5,0.111111111111111,0.207505518763797,0,2,2,188,18,98,2,6,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,84,5,0.0769230769230769,0.166666666666667,0,0,1,1,13,115,1,13,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,199,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/RandomStringUtils.java,329,1.5,0.142857142857143,0.206593406593407,0,2,2,188,14,110,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/reflect/ConstructorUtils.java,113,118,0,0.552238805970149,0,0,0,37,8,345,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1060,5,0,0.431192660550459,0,0,0,47,1,10,1,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Range.java,274,1.5,0.133333333333333,0.206820682068207,0,2,2,188,15,91,0,3,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/IEEE754rUtils.java,47,15.5,0,0.431192660550459,0,0,0,47,1,34,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1257,3,0,0.431192660550459,0,0,0,47,1,5,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/RandomStringUtils.java,257,30,0.0769230769230769,0.207464324917673,0,2,1,189,13,95,1,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/mutable/MutableByte.java,118,1,0,0.184210526315789,0,0,0,21,1,4,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,325,1,0.142857142857143,0.206593406593407,0,2,2,188,14,72,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,914,10.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,82,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/reflect/MethodUtils.java,153,119,0.125,0.537313432835821,0,0,1,36,8,341,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,978,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,96,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1313,3.5,0,0.431192660550459,0,0,0,47,1,5,3,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,825,11.5,0.153846153846154,0.206366630076839,0,2,2,188,13,80,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1115,2.5,0,0.431192660550459,0,0,0,47,1,4,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,963,3.5,0,0.431192660550459,0,0,0,47,1,8,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,5104,2.5,0.0434782608695652,0.20976692563818,0,2,1,189,23,138,1,11,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/mutable/MutableBoolean.java,156,1.5,0,0.184210526315789,0,0,0,21,1,5,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Range.java,232,1.5,0.133333333333333,0.206820682068207,0,2,2,188,15,89,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,422,1,0.0714285714285714,0.207692307692308,0,2,1,189,14,78,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,253,7,0.153846153846154,0.206366630076839,0,2,2,188,13,71,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,479,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/reflect/ConstructorUtils.java,145,119,0.125,0.537313432835821,0,0,1,36,8,342,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Validate.java,247,1.5,0.277777777777778,0.204194260485651,0,2,5,185,18,72,1,6,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,1617,5,0.0526315789473684,0.208839779005525,0,2,1,189,19,161,0,7,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Validate.java,924,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,1038,1.5,0.117647058823529,0.207276736493936,0,2,2,188,17,78,1,4,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,146,9.5,0,0.108108108108108,0,0,0,28,8,117,0,8,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/translate/UnicodeUnescaper.java,48,4,1,0.0555555555555556,0,0,1,1,1,23,2,1,rEEFail=1,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,181,72.5,0,0.10727969348659,0,0,0,28,6,149,2,2,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,183,41,0,0.108108108108108,0,0,0,28,8,121,0,4,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/exception/ExceptionUtils.java,398,2,0,0.0483870967741936,0,0,0,3,9,32,0,2,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,1230,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,2766,8.5,0.153846153846154,0.206366630076839,0,2,2,188,13,74,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,815,2,0,0.431192660550459,0,0,0,47,1,5,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,1060,3.5,0.0625,0.208149779735683,0,2,1,189,16,86,0,4,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,487,2.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,80,1,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,1052,3.5,0.0625,0.208149779735683,0,2,1,189,16,85,0,4,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,1197,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,345,51.5,0,0.108108108108108,0,0,0,28,8,158,0,4,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,54,8.5,0.0277777777777778,0.212837837837838,0,2,1,189,36,74,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,614,2,0,0.439252336448598,0,0,0,47,3,96,0,3,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,970,1.5,0.117647058823529,0.207276736493936,0,2,2,188,17,78,1,4,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/reflect/MethodUtils.java,191,116.5,0.125,0.537313432835821,0,0,1,36,8,336,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Validate.java,949,6,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,361,1.5,0.142857142857143,0.206593406593407,0,2,2,188,14,75,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1313,2.5,0,0.443396226415094,0,0,0,47,4,141,0,4,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Range.java,449,25,0.0769230769230769,0.207464324917673,0,2,1,189,13,81,1,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,838,3,0,0.431192660550459,0,0,0,47,1,7,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,1364,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,4277,8,0.0769230769230769,0.207464324917673,0,2,1,189,13,73,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/exception/ExceptionUtils.java,283,1,0.0740740740740741,0.0227272727272727,0,0,2,1,27,94,0,20,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,420,72.5,0,0.10727969348659,0,0,0,28,6,147,2,2,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Range.java,452,28.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,88,1,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,165,72,0,0.10727969348659,0,0,0,28,6,146,2,2,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,864,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,1359,7,0.0769230769230769,0.207464324917673,0,2,1,189,13,71,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,4615,7,0.142857142857143,0.206593406593407,0,2,2,188,14,84,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,574,6.5,0.142857142857143,0.206593406593407,0,2,2,188,14,87,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,1268,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Range.java,455,28.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,88,1,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/exception/ExceptionUtils.java,535,19,0.2,0.0163934426229508,0,0,2,1,10,100,0,3,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,536,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,3196,9,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1118,2.5,0,0.431192660550459,0,0,0,47,1,4,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,489,3,0.0714285714285714,0.207692307692308,0,2,1,189,14,79,1,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,505,25,0.153846153846154,0.206366630076839,0,2,2,188,13,77,1,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Range.java,248,6.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,80,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,1124,10,0.0769230769230769,0.207464324917673,0,2,1,189,13,78,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,242,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/math/IEEE754rUtils.java,47,15,0,0.431192660550459,0,0,0,47,1,33,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/translate/LookupTranslator.java,56,8.5,0,0.117647058823529,0,0,0,2,2,17,0,2,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,498,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Range.java,408,25.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,81,1,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/exception/ExceptionUtils.java,151,3,0.08,0.0217391304347826,0,0,2,1,25,157,4,18,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/mutable/MutableInt.java,127,1,0,0.184210526315789,0,0,0,21,1,4,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,453,18.5,0,0.108108108108108,0,0,0,28,8,71,0,4,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1352,19,0,0.431192660550459,0,0,0,47,1,99,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,554,10.5,0.142857142857143,0.206593406593407,0,2,2,188,14,99,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Conversion.java,1399,11,0.153846153846154,0.206366630076839,0,2,2,188,13,84,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/mutable/MutableInt.java,262,1.5,0,0.184210526315789,0,0,0,21,1,4,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/reflect/MethodUtils.java,86,122,0,0.552238805970149,0,0,0,37,8,340,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,2754,1.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,129,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/mutable/MutableShort.java,272,1.5,1,0.175438596491228,0,0,1,20,1,4,0,1,rEEFail=1,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,480,6.5,0,0.431192660550459,0,0,0,47,1,29,3,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,466,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,460,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/exception/ExceptionUtils.java,530,19.5,0.2,0.0163934426229508,0,0,2,1,10,109,0,3,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/translate/UnicodeEscaper.java,117,5,0,0.125,0,0,0,2,3,41,0,3,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/StrMatcher.java,371,2.5,0.0576923076923077,0.116279069767442,0,0,3,25,52,399,1,46,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,1921,9.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,77,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/Validate.java,1052,5.5,0.153846153846154,0.206366630076839,0,2,2,188,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,2148,9.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,76,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/reflect/MethodUtils.java,386,31.5,0,0.560606060606061,0,0,0,37,9,348,1,2,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,260,1.5,0.0384615384615385,0.210467706013363,0,2,1,189,26,76,4,14,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/mutable/MutableFloat.java,137,1,0,0.184210526315789,0,0,0,21,1,4,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/math/NumberUtils.java,1353,19.5,0,0.431192660550459,0,0,0,47,1,111,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/BooleanUtils.java,657,1.5,0.142857142857143,0.206593406593407,0,2,2,188,14,75,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,1911,4,0.0714285714285714,0.207692307692308,0,2,1,189,14,76,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,6814,11.5,0.153846153846154,0.206366630076839,0,2,2,188,13,81,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,1574,1.5,0.0666666666666667,0.207920792079208,0,2,1,189,15,69,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,416,125,0,0.107692307692308,0,0,0,28,7,156,0,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/StringUtils.java,1772,1.5,0.05,0.209070796460177,0,2,1,189,20,92,1,8,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/text/translate/CharSequenceTranslator.java,94,1,0.0833333333333333,0.142857142857143,0,0,1,1,12,114,1,12,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,157,2.5,0.0714285714285714,0.207692307692308,0,2,1,189,14,73,0,2,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,257,7,0.153846153846154,0.206366630076839,0,2,2,188,13,71,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ArrayUtils.java,5198,12,0.0769230769230769,0.207464324917673,0,2,1,189,13,102,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/CharUtils.java,536,5.5,0.0769230769230769,0.207464324917673,0,2,1,189,13,68,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/ObjectUtils.java,122,6,0.0769230769230769,0.207464324917673,0,2,1,189,13,69,0,1,0<rEEFail<1,0<rEEPass<1
org/apache/commons/lang3/exception/ContextedException.java,147,2,0,0.0476190476190476,0,0,0,3,8,12,2,1,rEEFail=0,0<rEEPass<1
org/apache/commons/lang3/text/ExtendedMessageFormat.java,345,72.5,0,0.10727969348659,0,0,0,28,6,147,2,2,rEEFail=0,0<rEEPass<1
